,title,link,id,stars,score,date
0,Oathsworn: Into the Deepwood (NL),https://www.youtube.com/watch?v=UxF7sqCiOhY,UxF7sqCiOhY,,10.0,2022-02-11
1,Star Wars Armada: Super Star Destroyer (NL),https://www.youtube.com/watch?v=fDiCnbDd6Tg,fDiCnbDd6Tg,,10.0,2019-02-09
2,Fury of Dracula - 3rd Edition (NL),https://www.youtube.com/watch?v=Bk6-AvuEdIg,Bk6-AvuEdIg,5.0,10.0,2016-12-19
3,Magic the Gathering (NL),https://www.youtube.com/watch?v=AYu5ool4YTo,AYu5ool4YTo,5.0,10.0,2016-10-16
4,"Codenames (NL) - Vanuit spellenwinkel ""Spellenpoort""",https://www.youtube.com/watch?v=isuTVvwDt_I,isuTVvwDt_I,5.0,10.0,2015-10-12
5,Legendary Encounters: Alie (NL),https://www.youtube.com/watch?v=NmsICtnjEcg,NmsICtnjEcg,5.0,10.0,2015-09-02
6,Sherlock Holmes - Consulting Detective (NL),https://www.youtube.com/watch?v=WIZGG7wepQQ,WIZGG7wepQQ,5.0,10.0,2015-06-25
7,Mystery Express (NL),https://www.youtube.com/watch?v=Ua0RMFu-dKQ,Ua0RMFu-dKQ,,10.0,2014-12-29
8,Star Wars: The Deckbuilding Game (NL),https://www.youtube.com/watch?v=u7SWZ_sqrN4,u7SWZ_sqrN4,,9.0,2023-11-03
9,Doodle Dash (NL),https://www.youtube.com/watch?v=Uw8yd3UIrVE,Uw8yd3UIrVE,,9.0,2023-03-29
10,Clank! Catacombs (NL),https://www.youtube.com/watch?v=BDixzoKFmgY,BDixzoKFmgY,,9.0,2023-02-18
11,Caesar! - Seize Rome in 20 Minutes! (NL),https://www.youtube.com/watch?v=nW5nTQxznQI,nW5nTQxznQI,,9.0,2022-12-21
12,Superkrachten voor je Hoofd: De Game (NL) - Spellenzolder Welpjes,https://www.youtube.com/watch?v=hmtGlR5Td2M,hmtGlR5Td2M,,9.0,2022-12-14
13,Sobek - 2 Spelers (NL),https://www.youtube.com/watch?v=h1EeXcjOYcA,h1EeXcjOYcA,,9.0,2022-10-04
14,Wonder Woods (NL),https://www.youtube.com/watch?v=pFV7D14o24g,pFV7D14o24g,,9.0,2022-08-28
15,De Genomineerden voor De Nederlandse Spellenprijs 2022,https://www.youtube.com/watch?v=1Nwjr5gyzJU,1Nwjr5gyzJU,,9.0,2022-07-09
16,Raccoon Tycoon (NL),https://www.youtube.com/watch?v=PS2RmdxWRZ0,PS2RmdxWRZ0,,9.0,2022-05-15
17,"Air, Land, and Sea: Critters at War (NL)",https://www.youtube.com/watch?v=-cKIBDOGsBc,-cKIBDOGsBc,,9.0,2022-04-27
18,Agropolis (NL),https://www.youtube.com/watch?v=G5pkUI-mx7I,G5pkUI-mx7I,,9.0,2022-03-20
19,De Avonturen van Robin Hood (NL),https://www.youtube.com/watch?v=QE2YjlYXtIg,QE2YjlYXtIg,,9.0,2022-02-14
20,Euthia: Torment of Resurrection (NL),https://www.youtube.com/watch?v=etH0SXAbP0M,etH0SXAbP0M,,9.0,2022-02-13
21,Deception: Murder in Hong Kong (NL),https://www.youtube.com/watch?v=Vqhelxv0N_o,Vqhelxv0N_o,,9.0,2022-01-26
22,Vienna Connection (NL),https://www.youtube.com/watch?v=trxwb2Ny0Uo,trxwb2Ny0Uo,,9.0,2022-01-23
23,Destinies (NL),https://www.youtube.com/watch?v=l4Qc54gQp_4,l4Qc54gQp_4,,9.0,2021-12-26
24,Architecten van het Westelijk Koninkrijk: Ambachtslieden (NL),https://www.youtube.com/watch?v=1v8WzEMXtIc,1v8WzEMXtIc,,9.0,2021-11-14
25,Forbidden Stars (NL),https://www.youtube.com/watch?v=7fpXVMFQZHM,7fpXVMFQZHM,,9.0,2021-10-11
26,Anachrony (NL),https://www.youtube.com/watch?v=wWjA9Fa_heI,wWjA9Fa_heI,,9.0,2021-06-23
27,Oriflamme: Oproer (NL),https://www.youtube.com/watch?v=gyzT4bmMChc,gyzT4bmMChc,,9.0,2021-05-12
28,Detective: City of Angels (NL),https://www.youtube.com/watch?v=_yjdX9Bqnnc,_yjdX9Bqnnc,,9.0,2021-04-21
29,Unmatched: Jurassic Park (NL),https://www.youtube.com/watch?v=yICVrocy99I,yICVrocy99I,,9.0,2021-04-14
30,5-Minute Mystery (NL),https://www.youtube.com/watch?v=XyDy0reI9LI,XyDy0reI9LI,,9.0,2020-09-23
31,It's a Wonderful World (NL),https://www.youtube.com/watch?v=eHmLxN1dxpk,eHmLxN1dxpk,,9.0,2020-08-28
32,Detective: L.A. Crimes & Dig Deeper (NL),https://www.youtube.com/watch?v=Dw6IVfFFhJs,Dw6IVfFFhJs,,9.0,2020-08-27
33,De Crew (NL),https://www.youtube.com/watch?v=woJbhpMOOEo,woJbhpMOOEo,,9.0,2020-06-30
34,Guards of Atlantis II (NL),https://www.youtube.com/watch?v=SHrXUwttwjc,SHrXUwttwjc,,9.0,2020-04-28
35,Hellapagos (NL),https://www.youtube.com/watch?v=s1XIZ0nIy4I,s1XIZ0nIy4I,,9.0,2020-02-11
36,Herrlof (NL),https://www.youtube.com/watch?v=LjeLClN0JQk,LjeLClN0JQk,,9.0,2019-12-19
37,L.A.M.A. (NL),https://www.youtube.com/watch?v=r9uAuj-4XL4,r9uAuj-4XL4,,9.0,2019-10-07
38,The Lord of the Rings: Journeys in Middle Earth (NL),https://www.youtube.com/watch?v=WsS0D6E_Bcc,WsS0D6E_Bcc,,9.0,2019-08-14
39,Wingspan (NL),https://www.youtube.com/watch?v=0Hyi3yOnPUw,0Hyi3yOnPUw,,9.0,2019-08-04
40,Wander: The Cult of Barnacle Bay (NL),https://www.youtube.com/watch?v=fERjWNEZrrg,fERjWNEZrrg,,9.0,2019-07-29
41,De Taveernen van de Oude Stad (NL),https://www.youtube.com/watch?v=XW8htwDgLiU,XW8htwDgLiU,,9.0,2019-02-10
42,Kemet: Seth (NL),https://www.youtube.com/watch?v=J5KcI8y4TP0,J5KcI8y4TP0,,9.0,2019-02-07
43,Chronicles of Crime (NL),https://www.youtube.com/watch?v=vnysV2nehN4,vnysV2nehN4,,9.0,2018-12-14
44,Detective: A Modern Crime Board Game (NL),https://www.youtube.com/watch?v=WzMpmvzMxN0,WzMpmvzMxN0,,9.0,2018-09-17
45,Civilization: A New Dawn (NL),https://www.youtube.com/watch?v=OvwGPgnXbwM,OvwGPgnXbwM,,9.0,2018-09-03
46,Ganz Schon Clever (NL),https://www.youtube.com/watch?v=t-YDzxQfvVc,t-YDzxQfvVc,,9.0,2018-05-09
47,Lords of Hellas (NL),https://www.youtube.com/watch?v=fZxtV39jmHs,fZxtV39jmHs,,9.0,2018-05-05
48,Ten Aanval! (NL),https://www.youtube.com/watch?v=_aw8EQzvt2A,_aw8EQzvt2A,,9.0,2018-04-24
49,Merlin (NL),https://www.youtube.com/watch?v=U5B9KO8aX6M,U5B9KO8aX6M,,9.0,2018-01-27
50,"De Legenden van Andor ""Deel 3"" - De Laatste Hoop (NL)",https://www.youtube.com/watch?v=KYTX07UbAqY,KYTX07UbAqY,,9.0,2018-01-15
51,Carcassonne - De Uitbreiding (NL),https://www.youtube.com/watch?v=rGl87-v9C20,rGl87-v9C20,,9.0,2011-07-26
52,Goa (NL) - Deel 2 (van 2),https://www.youtube.com/watch?v=_T5NK8lOdVY,_T5NK8lOdVY,,9.0,2011-06-26
53,Runebound 2nd (NL) Deel 2 / 2,https://www.youtube.com/watch?v=IneGPpW1400,IneGPpW1400,,9.0,2011-04-07
54,Sleeping Gods:Tides of Ruin (NL),https://www.youtube.com/watch?v=xQkEwbRNT3Y,xQkEwbRNT3Y,,8.0,2023-11-02
55,On Mars (NL),https://www.youtube.com/watch?v=-gtKCYtl21M,-gtKCYtl21M,,8.0,2023-11-01
56,Distilled (NL),https://www.youtube.com/watch?v=gmeKGa2aCR4,gmeKGa2aCR4,,8.0,2023-07-02
57,Kung Fur Fight! (NL),https://www.youtube.com/watch?v=j62VyLFUpks,j62VyLFUpks,,8.0,2023-07-01
58,Ynaros Fallin' (NL),https://www.youtube.com/watch?v=TDXklPbsRy8,TDXklPbsRy8,,8.0,2023-06-03
59,Settlement (NL),https://www.youtube.com/watch?v=ursqzncSg28,ursqzncSg28,,8.0,2023-05-02
60,De Betoverde Torens (NL),https://www.youtube.com/watch?v=yV-5ov0v-zU,yV-5ov0v-zU,,8.0,2023-03-29
61,An Age Contrived (NL),https://www.youtube.com/watch?v=iBz8wDJu7b8,iBz8wDJu7b8,,8.0,2023-03-15
62,SkyTear Horde (NL),https://www.youtube.com/watch?v=Rk3kBdP0HGI,Rk3kBdP0HGI,,8.0,2023-02-25
63,Disney Sorcerer's Arena: Epic Alliances Core Set )NL),https://www.youtube.com/watch?v=0lvu1SuGPO4,0lvu1SuGPO4,,8.0,2023-02-22
64,Escape Room: The Game - Superhelden (NL),https://www.youtube.com/watch?v=21yZ61GMedM,21yZ61GMedM,,8.0,2023-02-18
65,Star Wars: The Clone Wars (NL),https://www.youtube.com/watch?v=ED3H15lM3Po,ED3H15lM3Po,,8.0,2023-01-30
66,World Splitters (NL),https://www.youtube.com/watch?v=dkvACiDxGkA,dkvACiDxGkA,,8.0,2023-01-28
67,"Escape Room: The Game ""Puzzle Adventure"" - Mission Mayday (NL)",https://www.youtube.com/watch?v=fCinE-hOl0k,fCinE-hOl0k,,8.0,2023-01-28
68,Starship Captains (NL),https://www.youtube.com/watch?v=ScCUhOxMsEY,ScCUhOxMsEY,,8.0,2023-01-22
69,Gummiland (NL) - Spellenzolder Welpjes,https://www.youtube.com/watch?v=Pg_DZ0YbJf0,Pg_DZ0YbJf0,,8.0,2023-01-22
70,Trek 12: Amazonia (NL),https://www.youtube.com/watch?v=SlnSNMNKdP8,SlnSNMNKdP8,,8.0,2023-01-02
71,Mille Fiori (NL),https://www.youtube.com/watch?v=Z5x0OCAE6JU,Z5x0OCAE6JU,,8.0,2023-01-01
72,Clever 4Ever (NL),https://www.youtube.com/watch?v=jXnVtL35bwg,jXnVtL35bwg,,8.0,2022-12-31
73,Roll Camera! : The Filmmaking Board Game (NL),https://www.youtube.com/watch?v=Mez48ZQNCGc,Mez48ZQNCGc,,8.0,2022-12-26
74,Mantis (NL),https://www.youtube.com/watch?v=FPZ4ewLqxOM,FPZ4ewLqxOM,,8.0,2022-12-26
75,Tiletum (NL),https://www.youtube.com/watch?v=PQMWgmbLEhA,PQMWgmbLEhA,,8.0,2022-12-21
76,LUNA Capital (NL),https://www.youtube.com/watch?v=uKQ0JgD5z6E,uKQ0JgD5z6E,,8.0,2022-12-14
77,Awkward Guests (NL),https://www.youtube.com/watch?v=foT3WPzGmVI,foT3WPzGmVI,,8.0,2022-12-14
78,Nox' Spellenzolder Top 10 - 2022,https://www.youtube.com/watch?v=eItFfAb4YJs,eItFfAb4YJs,,8.0,2022-12-11
79,Kellia: The Risk of the Desert (NL),https://www.youtube.com/watch?v=VeOyQDiJ7cc,VeOyQDiJ7cc,,8.0,2022-11-30
80,Machi Koro 2 (NL),https://www.youtube.com/watch?v=whKW7IAb-Lk,whKW7IAb-Lk,,8.0,2022-11-29
81,Arkham Horror LCG: The Scarlet Keys Campaign (NL),https://www.youtube.com/watch?v=TtbZb9BYqEY,TtbZb9BYqEY,,8.0,2022-11-29
82,Tatsu (NL),https://www.youtube.com/watch?v=BocL9YhqgWY,BocL9YhqgWY,,8.0,2022-11-29
83,Cactus Town (NL),https://www.youtube.com/watch?v=XasjzgTiVos,XasjzgTiVos,,8.0,2022-11-28
84,Crime Scene: Brooklyn (NL),https://www.youtube.com/watch?v=lp2rayqsEVU,lp2rayqsEVU,,8.0,2022-11-28
85,Messina 1347 (NL),https://www.youtube.com/watch?v=K0XLtPJQnL4,K0XLtPJQnL4,,8.0,2022-11-16
86,Dog Park (NL),https://www.youtube.com/watch?v=ar4kyjgLBTc,ar4kyjgLBTc,,8.0,2022-11-16
87,Violet and the Grumpy Nisse (NL),https://www.youtube.com/watch?v=7H_eapOvXdM,7H_eapOvXdM,,8.0,2022-11-12
88,CuboSaurus (NL),https://www.youtube.com/watch?v=WiiW5t2z74E,WiiW5t2z74E,,8.0,2022-11-12
89,Ulm (NL),https://www.youtube.com/watch?v=mMfgqknva9o,mMfgqknva9o,,8.0,2022-11-07
90,Vegetable Stock (NL),https://www.youtube.com/watch?v=Ye3CUCN4rx8,Ye3CUCN4rx8,,8.0,2022-10-31
91,De Verdwenen Ruïnes van Arnak: Expeditieleiders (NL),https://www.youtube.com/watch?v=sQHMUN6-BRw,sQHMUN6-BRw,,8.0,2022-10-23
92,Touch It (NL),https://www.youtube.com/watch?v=3le4S6PkmfY,3le4S6PkmfY,,8.0,2022-10-23
93,Grove (NL),https://www.youtube.com/watch?v=XYmhQj0qT6g,XYmhQj0qT6g,,8.0,2022-10-23
94,World Exchangers (NL),https://www.youtube.com/watch?v=WIL4Z3PScBQ,WIL4Z3PScBQ,,8.0,2022-10-23
95,Splendor Duel (NL),https://www.youtube.com/watch?v=O3mCOSuTSIQ,O3mCOSuTSIQ,,8.0,2022-10-16
96,Dice Fishing: Roll and Catch (NL),https://www.youtube.com/watch?v=Dw9Fhmtnx0o,Dw9Fhmtnx0o,,8.0,2022-10-15
97,Gasha (NL),https://www.youtube.com/watch?v=ESEOaHF495I,ESEOaHF495I,,8.0,2022-09-28
98,The Hunger (NL),https://www.youtube.com/watch?v=TKEY2JNKc3E,TKEY2JNKc3E,,8.0,2022-09-28
99,Queensland (NL),https://www.youtube.com/watch?v=mzkVZjAuENA,mzkVZjAuENA,,8.0,2022-09-28
100,Living Forest (NL),https://www.youtube.com/watch?v=ECmniubd1xg,ECmniubd1xg,,8.0,2022-09-18
101,Immortals (NL),https://www.youtube.com/watch?v=X6MfU1PP5NY,X6MfU1PP5NY,,8.0,2022-09-18
102,Return to Dark Tower (NL),https://www.youtube.com/watch?v=eyNnwSteQA0,eyNnwSteQA0,,8.0,2022-09-17
103,Beginnen met Magic: Deel 13 - Een voorbeeld spelletje Magic,https://www.youtube.com/watch?v=bmM9Q_qh6gk,bmM9Q_qh6gk,,8.0,2022-09-03
104,Paleo: Een Nieuwe Start (NL),https://www.youtube.com/watch?v=HteAS2bPVfM,HteAS2bPVfM,,8.0,2022-09-02
105,History of the Ancient Seas I: HELLAS (NL),https://www.youtube.com/watch?v=tNp1bKYfY4c,tNp1bKYfY4c,,8.0,2022-08-25
106,Camping Life (NL),https://www.youtube.com/watch?v=sCLWIWb86co,sCLWIWb86co,,8.0,2022-08-21
107,Tomb Raider Legends: The Board Game (NL),https://www.youtube.com/watch?v=7YHXwKiYCPk,7YHXwKiYCPk,,8.0,2022-08-20
108,Dreamscape (NL),https://www.youtube.com/watch?v=2zQ62u2DEfE,2zQ62u2DEfE,,8.0,2022-08-20
109,Honey Buzz (NL),https://www.youtube.com/watch?v=MHkAwEYxOgg,MHkAwEYxOgg,,8.0,2022-08-03
110,Creature Comforts (NL),https://www.youtube.com/watch?v=O4Qh0EFEScc,O4Qh0EFEScc,,8.0,2022-08-03
111,7 Wonders: Armada (NL),https://www.youtube.com/watch?v=puBb5U2tbAE,puBb5U2tbAE,,8.0,2022-07-13
112,Trudvang Legens (NL),https://www.youtube.com/watch?v=tEjF6L731tc,tEjF6L731tc,,8.0,2022-07-12
113,War of the Ring: The Card Game (NL),https://www.youtube.com/watch?v=iqA0D6UvByI,iqA0D6UvByI,,8.0,2022-07-12
114,Sleeping Gods (NL),https://www.youtube.com/watch?v=dFGwOKhchsw,dFGwOKhchsw,,8.0,2022-07-09
115,Stella: Dixit Univers (NL),https://www.youtube.com/watch?v=zhgZ8LFUtFs,zhgZ8LFUtFs,,8.0,2022-07-09
116,Genotype (NL),https://www.youtube.com/watch?v=RjfwFq4xORg,RjfwFq4xORg,,8.0,2022-07-05
117,Fiesta Mexicana (NL),https://www.youtube.com/watch?v=Eqtan9KxwLI,Eqtan9KxwLI,,8.0,2022-06-07
118,Next Station: London (NL),https://www.youtube.com/watch?v=3jtSQvF3Olg,3jtSQvF3Olg,,8.0,2022-06-05
119,Feralis Obscure Land (NL),https://www.youtube.com/watch?v=Tg6OEYG4vSI,Tg6OEYG4vSI,,8.0,2022-06-04
120,Animalia Preventing Extinction (NL),https://www.youtube.com/watch?v=D0lijN_6VDU,D0lijN_6VDU,,8.0,2022-06-04
121,Cascadia (NL),https://www.youtube.com/watch?v=RIQ66hi0RS0,RIQ66hi0RS0,,8.0,2022-06-04
122,Nox Spellenzolder & Bord Voor Je Kop: Co Op Special (deel 2/2),https://www.youtube.com/watch?v=QMbftCJxUJA,QMbftCJxUJA,,8.0,2022-06-04
123,Beginnen met Magic: Deel 10 - Keywords,https://www.youtube.com/watch?v=PuX4Hrtv40Q,PuX4Hrtv40Q,,8.0,2022-06-03
124,Gold West (NL),https://www.youtube.com/watch?v=hpYu58BZgm8,hpYu58BZgm8,,8.0,2022-05-21
125,Zinga (NL),https://www.youtube.com/watch?v=eSM7HPEVEJc,eSM7HPEVEJc,,8.0,2022-05-15
126,Escape Room: The Game - Snoepfabriek,https://www.youtube.com/watch?v=wmd9QXOKU6U,wmd9QXOKU6U,,8.0,2022-05-10
127,Nemesis: Lockdown (NL),https://www.youtube.com/watch?v=91ZT7b1O4zY,91ZT7b1O4zY,,8.0,2022-05-08
128,Scharz (NL),https://www.youtube.com/watch?v=ruPBAanSvik,ruPBAanSvik,,8.0,2022-05-08
129,Tammany Hall (NL),https://www.youtube.com/watch?v=wA304HQgR14,wA304HQgR14,,8.0,2022-05-05
130,Echoes: The Dancer (NL),https://www.youtube.com/watch?v=RVYGT9FPBbo,RVYGT9FPBbo,,8.0,2022-05-05
131,Boonanza: 25 jaar Jubileum Editie (NL),https://www.youtube.com/watch?v=4pbTuV-6ux0,4pbTuV-6ux0,,8.0,2022-04-20
132,Similo: Mythen (NL),https://www.youtube.com/watch?v=RZUZoS7AKbc,RZUZoS7AKbc,,8.0,2022-04-15
133,Cartographers: Heroes (NL),https://www.youtube.com/watch?v=iQNUzjK29_M,iQNUzjK29_M,,8.0,2022-04-15
134,Monuments (NL),https://www.youtube.com/watch?v=sJGnmtnwwds,sJGnmtnwwds,,8.0,2022-04-12
135,"De Legenden van Andor: Verloren Legenden ""Donkere Tijden: (NL)",https://www.youtube.com/watch?v=1wnYYZXpo_c,1wnYYZXpo_c,,8.0,2022-04-01
136,Inis (NL),https://www.youtube.com/watch?v=4SjHmy7Hwls,4SjHmy7Hwls,,8.0,2022-03-30
137,Massive Darkness 2 (NL),https://www.youtube.com/watch?v=PilVsZz0sek,PilVsZz0sek,,8.0,2022-03-27
138,Khora: Rise of an Empire (NL),https://www.youtube.com/watch?v=HKKpFSO_qgI,HKKpFSO_qgI,,8.0,2022-03-22
139,Clash of Rage (NL),https://www.youtube.com/watch?v=VPB2oagXpVA,VPB2oagXpVA,,8.0,2022-03-19
140,Lusitania XXI (NL),https://www.youtube.com/watch?v=VDOjWztGu58,VDOjWztGu58,,8.0,2022-03-12
141,Attack! (NL),https://www.youtube.com/watch?v=iNopKgEpTQM,iNopKgEpTQM,,8.0,2022-03-08
142,300: Earth & Water (NL),https://www.youtube.com/watch?v=aNatYpwlgJw,aNatYpwlgJw,,8.0,2022-03-08
143,Sequence Junior (NL) - Spellenzolder Welpjes,https://www.youtube.com/watch?v=cczU4b9SqdU,cczU4b9SqdU,,8.0,2022-02-23
144,It's a Wonderful Kingdom (NL),https://www.youtube.com/watch?v=l5UNY8m6cck,l5UNY8m6cck,,8.0,2022-02-23
145,Tapestry: Kunst en Architectuur (NL),https://www.youtube.com/watch?v=8t_peRsrwZ8,8t_peRsrwZ8,,8.0,2022-02-23
146,The Initiative (NL),https://www.youtube.com/watch?v=LlzY5ptS6Mg,LlzY5ptS6Mg,,8.0,2022-02-23
147,Everdell: Spirecrest (NL),https://www.youtube.com/watch?v=zJ0TJD-V6FM,zJ0TJD-V6FM,,8.0,2022-02-14
148,Beginnen met Magic: Deel 06 - The Stack & Priority,https://www.youtube.com/watch?v=I8MKHWKBPqY,I8MKHWKBPqY,,8.0,2022-02-14
149,Praga Caput Regni (NL),https://www.youtube.com/watch?v=pF1TU0bmtws,pF1TU0bmtws,,8.0,2022-02-13
150,Torpedo Dice (NL),https://www.youtube.com/watch?v=QxbegIfo-t0,QxbegIfo-t0,,8.0,2022-02-13
151,"Dungeons, Dice & Danger (NL)",https://www.youtube.com/watch?v=obTtIGGa6QA,obTtIGGa6QA,,8.0,2022-02-04
152,Suspects (NL),https://www.youtube.com/watch?v=XevpWVburws,XevpWVburws,,8.0,2022-02-02
153,Cross Clues (NL),https://www.youtube.com/watch?v=ARuNizEFCv8,ARuNizEFCv8,,8.0,2022-01-26
154,Shamans (NL),https://www.youtube.com/watch?v=A3Aity_wKX0,A3Aity_wKX0,,8.0,2022-01-26
155,Volt (NL),https://www.youtube.com/watch?v=3lxCEAHAeoo,3lxCEAHAeoo,,8.0,2022-01-22
156,Nox' Spellenzolder & Henk Rolleman - Top 10 mooiste spellen,https://www.youtube.com/watch?v=92ZArp47pyY,92ZArp47pyY,,8.0,2022-01-21
157,BARPIG: The Great Festival,https://www.youtube.com/watch?v=uGq7LeukFEo,uGq7LeukFEo,,8.0,2022-01-10
158,Galactic Era (NL),https://www.youtube.com/watch?v=vAzJcNT-DFY,vAzJcNT-DFY,4.0,8.0,2022-01-08
159,Meeple Circus (NL),https://www.youtube.com/watch?v=YkPX76xB7f0,YkPX76xB7f0,,8.0,2022-01-08
160,De Nederlandse Spellenprijs: Vragen aan de Jury,https://www.youtube.com/watch?v=IyMlb6S9Ic0,IyMlb6S9Ic0,,8.0,2022-01-08
161,Egeltje Prikje (NL) - Spellenzolder Welpjes,https://www.youtube.com/watch?v=NXhB51HrOUo,NXhB51HrOUo,,8.0,2021-12-29
162,Fertility (NL),https://www.youtube.com/watch?v=iU2fxtm_KOk,iU2fxtm_KOk,,8.0,2021-12-29
163,Terraforming Mars: Ares Expedition (NL),https://www.youtube.com/watch?v=-hilXOZaEgk,-hilXOZaEgk,,8.0,2021-12-22
164,Paladijnen van het Westelijk Koninkrijk (NL),https://www.youtube.com/watch?v=3NchwmDWBpo,3NchwmDWBpo,,8.0,2021-12-22
165,De Zoektocht naar El Dorado: Helden & Demonen (NL),https://www.youtube.com/watch?v=6Av6J2bVRVA,6Av6J2bVRVA,,8.0,2021-12-22
166,Parijs: Eiffel (NL),https://www.youtube.com/watch?v=Vi2v9HEuB1w,Vi2v9HEuB1w,,8.0,2021-12-19
167,Merchants Cove NL,https://www.youtube.com/watch?v=Y3D4YDapGpU,Y3D4YDapGpU,,8.0,2021-12-19
168,Wild Space (NL),https://www.youtube.com/watch?v=qSV3Me4wk74,qSV3Me4wk74,,8.0,2021-12-04
169,De Kwakzalvers van Kakelenburg: De Alchemisten (NL),https://www.youtube.com/watch?v=LhzqCAV-o_o,LhzqCAV-o_o,,8.0,2021-12-04
170,Gloomhaven Jaws of the Lion (NL),https://www.youtube.com/watch?v=AZhNNlkNr34,AZhNNlkNr34,,8.0,2021-11-16
171,Kingdoms Rise & Fall: Dorian (NL),https://www.youtube.com/watch?v=nqklLoCIvEI,nqklLoCIvEI,,8.0,2021-11-14
172,Dungeon Petz (NL),https://www.youtube.com/watch?v=IhIxpcRzxA4,IhIxpcRzxA4,,8.0,2021-11-11
173,De Magische Markt van Cameloot (NL),https://www.youtube.com/watch?v=esQFgoSFSog,esQFgoSFSog,,8.0,2021-11-05
174,Een verrassing voor Nox!,https://www.youtube.com/watch?v=5HQqrLKCY6k,5HQqrLKCY6k,,8.0,2021-11-05
175,Carnegie (NL),https://www.youtube.com/watch?v=n5kxZ3AhmIU,n5kxZ3AhmIU,,8.0,2021-11-01
176,Sub Terra (NL),https://www.youtube.com/watch?v=2C-AMb0w9Jg,2C-AMb0w9Jg,,8.0,2021-10-22
177,Télos (NL),https://www.youtube.com/watch?v=As7IUT3n5B0,As7IUT3n5B0,,8.0,2021-10-20
178,Overboss (NL),https://www.youtube.com/watch?v=yvWavJJmMiw,yvWavJJmMiw,,8.0,2021-10-13
179,Clans of Caledonia (NL),https://www.youtube.com/watch?v=i1KXD-K3iP0,i1KXD-K3iP0,,8.0,2021-10-13
180,The Last Bottle of Rum (NL),https://www.youtube.com/watch?v=tX0wFdZrR1w,tX0wFdZrR1w,,8.0,2021-10-11
181,"e-Raptor special: ""Cthulhu's Ocean Dice Tower""",https://www.youtube.com/watch?v=wKv4oRtKPa4,wKv4oRtKPa4,,8.0,2021-10-02
182,Ankh - Gods of Egypt (NL),https://www.youtube.com/watch?v=TW8k-1EZHUY,TW8k-1EZHUY,,8.0,2021-09-29
183,Wreck Raiders (NL),https://www.youtube.com/watch?v=QNDrXkGinmg,QNDrXkGinmg,,8.0,2021-09-29
184,Unmatched: Gevecht der Legenden (NL),https://www.youtube.com/watch?v=Ef0YmKcw9uA,Ef0YmKcw9uA,,8.0,2021-09-29
185,Escape Room : The Game - Tomb Robbers (NL),https://www.youtube.com/watch?v=0cUrfIVSfcc,0cUrfIVSfcc,,8.0,2021-09-22
186,Bullet (NL),https://www.youtube.com/watch?v=RwUItAUxA6Y,RwUItAUxA6Y,,8.0,2021-09-22
187,Tekhenu: Obelisk of the Sun (NL),https://www.youtube.com/watch?v=1qAd-aqfw94,1qAd-aqfw94,,8.0,2021-09-22
188,De Reis om de Wereld in 80 dagen (NL),https://www.youtube.com/watch?v=m2zn9zNWl2U,m2zn9zNWl2U,,8.0,2021-09-11
189,Starlink (NL),https://www.youtube.com/watch?v=Y4CU4UkHRjg,Y4CU4UkHRjg,,8.0,2021-09-11
190,King of the Valley (NL),https://www.youtube.com/watch?v=djvyGNklTWE,djvyGNklTWE,,8.0,2021-09-10
191,Gentle Rain (NL),https://www.youtube.com/watch?v=Y1ylASr3TYU,Y1ylASr3TYU,,8.0,2021-09-10
192,MicroMacro: Crime City - Full House (NL),https://www.youtube.com/watch?v=aQZTMwABHhc,aQZTMwABHhc,,8.0,2021-09-10
193,Horrified (NL),https://www.youtube.com/watch?v=OANde3qxN1c,OANde3qxN1c,,8.0,2021-09-08
194,Rajas van de Ganges: The Dice Charmers (NL),https://www.youtube.com/watch?v=osFhK_OdLsQ,osFhK_OdLsQ,,8.0,2021-08-22
195,Dinosaur Island (NL),https://www.youtube.com/watch?v=2We9g1VsqG0,2We9g1VsqG0,,8.0,2021-08-18
196,Bordspeltafel.nl maakt een nieuwe tafel voor Nox - Deel 1,https://www.youtube.com/watch?v=AUtyHt8a7KA,AUtyHt8a7KA,,8.0,2021-08-07
197,Flesh & Blood (NL),https://www.youtube.com/watch?v=4Gr25FmqkSs,4Gr25FmqkSs,,8.0,2021-07-29
198,Lamaland (NL),https://www.youtube.com/watch?v=Fanc0m8BUJc,Fanc0m8BUJc,,8.0,2021-07-27
199,Chronicles of Crime: 1900 (NL),https://www.youtube.com/watch?v=ZaxgeCqSyoc,ZaxgeCqSyoc,,8.0,2021-07-15
200,Olie voor de Wereld (NL),https://www.youtube.com/watch?v=jOcOly_FvtI,jOcOly_FvtI,,8.0,2021-07-14
201,Mini Express (NL),https://www.youtube.com/watch?v=eOeUKUBMK6g,eOeUKUBMK6g,,8.0,2021-07-13
202,Valse Motten (NL),https://www.youtube.com/watch?v=xdDYfljBPL0,xdDYfljBPL0,,8.0,2021-07-07
203,Dossier Kleiaard (NL),https://www.youtube.com/watch?v=H_Q9ZNZ2YNs,H_Q9ZNZ2YNs,,8.0,2021-07-04
204,Santo Domingo (NL),https://www.youtube.com/watch?v=FvEZKMMBO48,FvEZKMMBO48,,8.0,2021-07-03
205,Escape Room The Game: Puzzle Adventure - Secret of the Scientist (NL),https://www.youtube.com/watch?v=hpw-WDNdJFI,hpw-WDNdJFI,,8.0,2021-07-03
