title;link;id;stars;score;date
Sushi Roll (NL);https://www.youtube.com/watch?v=xxtBhuszmck;xxtBhuszmck;;8;22-03-2020
Decrypto (NL);https://www.youtube.com/watch?v=KzAK9sEfRpc;KzAK9sEfRpc;;;21-03-2020
Targi: De Uitbreiding (NL);https://www.youtube.com/watch?v=uHqUx72ffD8;uHqUx72ffD8;;8;21-03-2020
Chronicles of Crime: Noir (NL);https://www.youtube.com/watch?v=oOGUoRc97l4;oOGUoRc97l4;;8;21-03-2020
Vindication (NL);https://www.youtube.com/watch?v=HoHup9VndxQ;HoHup9VndxQ;;5;18-03-2020
Keer op Keer 2 (NL);https://www.youtube.com/watch?v=d9y3U3OXZnk;d9y3U3OXZnk;;7;15-03-2020
Robinson Crusoe: Mystery Tales (NL);https://www.youtube.com/watch?v=FYRV_swSCx0;FYRV_swSCx0;;8;15-03-2020
Industria (NL);https://www.youtube.com/watch?v=HuoeLwdsY-0;HuoeLwdsY-0;;5;15-03-2020
Sherlock Express (NL) - Spellenzolder Welpjes;https://www.youtube.com/watch?v=ipvzbcIYhAE;ipvzbcIYhAE;;7;14-03-2020
Untamed: Feral Factions (NL);https://www.youtube.com/watch?v=QRE7UxZvu6o;QRE7UxZvu6o;;8;14-03-2020
Cities Skylines: The Board Game (NL);https://www.youtube.com/watch?v=byAllC3ONS8;byAllC3ONS8;;6;14-03-2020
Point Salad (NL);https://www.youtube.com/watch?v=hS08tkKqaVw;hS08tkKqaVw;;8;14-03-2020
City Escape: Breda (NL);https://www.youtube.com/watch?v=Vpu_Ck-UhZw;Vpu_Ck-UhZw;;;09-03-2020
Monuments (NL);https://www.youtube.com/watch?v=miQGt2V0mIU;miQGt2V0mIU;;8;08-03-2020
Kingdomino Duel (NL);https://www.youtube.com/watch?v=6gAdGo6R3AY;6gAdGo6R3AY;;8;08-03-2020
Tiny Epic Mechs (NL);https://www.youtube.com/watch?v=SkUYAjKZgxI;SkUYAjKZgxI;;7;02-03-2020
Power Rangers: Heroes of the Grid (NL);https://www.youtube.com/watch?v=zmecAAuNp-Y;zmecAAuNp-Y;;7;28-02-2020
Curators (NL);https://www.youtube.com/watch?v=GhjfeqWaeCw;GhjfeqWaeCw;;8;26-02-2020
Pablo Escobar: The Boardgame (NL);https://www.youtube.com/watch?v=1BTcTyVkk6o;1BTcTyVkk6o;;4;26-02-2020
Once Upon a Dragon (NL) - Spellenzolder Welpjes;https://www.youtube.com/watch?v=T4JWegT6MKA;T4JWegT6MKA;;5;25-02-2020
Heroes of Tenefyr: The Second Curse (NL);https://www.youtube.com/watch?v=LEOds0mDGKE;LEOds0mDGKE;;8;12-02-2020
Team3 (NL);https://www.youtube.com/watch?v=3bwjGmdG8fs;3bwjGmdG8fs;;6;25-02-2020
Deep Blue (NL);https://www.youtube.com/watch?v=nn6hqgXug-w;nn6hqgXug-w;;7;25-02-2020
Nox bezoekt de Spelfabriek 2020;https://www.youtube.com/watch?v=M8XlxIGUxdc;M8XlxIGUxdc;;;21-02-2020
Borgia (NL);https://www.youtube.com/watch?v=chwqrzWEEfA;chwqrzWEEfA;;4;12-02-2020
Zombicide: Black Plague (NL);https://www.youtube.com/watch?v=LJ5HNlbDRSI;LJ5HNlbDRSI;;7;09-02-2020
Zombicide: Prison Outbreak (NL);https://www.youtube.com/watch?v=OZ3Jv8gF56g;OZ3Jv8gF56g;;5;09-02-2020
Fallout (NL);https://www.youtube.com/watch?v=esaerIZJSfU;esaerIZJSfU;;6;08-02-2020
Stratego Conquest (NL);https://www.youtube.com/watch?v=SCMngait500;SCMngait500;;4;08-02-2020
Two Crowns (NL);https://www.youtube.com/watch?v=Aq_Pdu0ufn4;Aq_Pdu0ufn4;;7;07-02-2020
A Night Out: the party game! (NL);https://www.youtube.com/watch?v=yBQfTBfh1sc;yBQfTBfh1sc;;6;07-02-2020
Quodd Heroes (NL);https://www.youtube.com/watch?v=DoBDA44D7Ws;DoBDA44D7Ws;;;07-02-2020
Crystal Palace (NL);https://www.youtube.com/watch?v=9P_pwzEwBP4;9P_pwzEwBP4;;8;06-02-2020
Outlaws: Last Man Standing (NL);https://www.youtube.com/watch?v=M_khOG8fFVc;M_khOG8fFVc;;6;06-02-2020
Rune Stones: Nocturnal Creatures (NL);https://www.youtube.com/watch?v=7XVmicQ7Xbk;7XVmicQ7Xbk;;8;06-02-2020
Ninja All Stars (NL);https://www.youtube.com/watch?v=jfFDmZOY91k;jfFDmZOY91k;;3;06-02-2020
De Mol: De Code Opdracht (NL);https://www.youtube.com/watch?v=MzXzpyljixM;MzXzpyljixM;;7;05-02-2020
Imperial Settlers: Empires of the North (NL);https://www.youtube.com/watch?v=1HoDOlXmUwk;1HoDOlXmUwk;;7;31-01-2020
Onami (NL);https://www.youtube.com/watch?v=cYDIxhCn9K8;cYDIxhCn9K8;;4;31-01-2020
Oh, Fox! (NL);https://www.youtube.com/watch?v=v7zuARLipGk;v7zuARLipGk;;7;31-01-2020
Old Masters (NL);https://www.youtube.com/watch?v=mnDk0xHn_dE;mnDk0xHn_dE;;8;22-01-2020
Bagan: Het Bordspel (NL);https://www.youtube.com/watch?v=Gw8mU4CMVPQ;Gw8mU4CMVPQ;;6;16-01-2020
Level 8: Het Kaartspel (NL);https://www.youtube.com/watch?v=daiAXmtzCUc;daiAXmtzCUc;;6;16-01-2020
Champions of Midgard (NL);https://www.youtube.com/watch?v=4TgqemRbo2I;4TgqemRbo2I;;7;08-01-2020
Bipolar (NL);https://www.youtube.com/watch?v=yI58eoskM4A;yI58eoskM4A;;7;08-01-2020
Tapestry (NL);https://www.youtube.com/watch?v=bYZ-i1F2Iks;bYZ-i1F2Iks;;8;07-01-2020
Het Duel II - Round 4: Robo Rally;https://www.youtube.com/watch?v=jYe0GzS95MU;jYe0GzS95MU;;3;07-01-2020
Rune Stones (NL);https://www.youtube.com/watch?v=X3TDIGIwKiw;X3TDIGIwKiw;;6;05-01-2020
Terramara (NL);https://www.youtube.com/watch?v=WR_sDMwPYH8;WR_sDMwPYH8;;8;04-01-2020
Flip-a-Zoo (NL) - Spellenzolder Welpjes;https://www.youtube.com/watch?v=73jpsSDc1RE;73jpsSDc1RE;;;03-01-2020
Crown of Emara (NL);https://www.youtube.com/watch?v=q6dTzH8nXX4;q6dTzH8nXX4;;8;29-12-2019
Claim: Reinforcements (NL);https://www.youtube.com/watch?v=0VMzOeNJq1o;0VMzOeNJq1o;;8;30-12-2019
Filthy Kings (NL);https://www.youtube.com/watch?v=HzvHacqoxiA;HzvHacqoxiA;;;29-12-2019
Minecraft: Builders & Biomes (NL);https://www.youtube.com/watch?v=LryaGmnAkIM;LryaGmnAkIM;;;29-12-2019
Luxor: The Mummy's Curse (NL);https://www.youtube.com/watch?v=8urhIgQ145w;8urhIgQ145w;;5;27-12-2019
Wingspan: uitbreiding  Europa (NL);https://www.youtube.com/watch?v=qSdCn5tklA4;qSdCn5tklA4;;7;27-12-2019
Last Bastion (NL);https://www.youtube.com/watch?v=AKian6ch_sM;AKian6ch_sM;;8;26-12-2019
The Quest for El Dorado: The Golden Temples (NL);https://www.youtube.com/watch?v=np-reSURYAQ;np-reSURYAQ;;2;25-12-2019
Ticket to Ride: Map uitbreiding Japan & Italië (NL);https://www.youtube.com/watch?v=j2FUP_mZzPw;j2FUP_mZzPw;;;24-12-2019
The Magnificent (NL);https://www.youtube.com/watch?v=KtgciG6y3RA;KtgciG6y3RA;;7;24-12-2019
Herrlof (NL);https://www.youtube.com/watch?v=LjeLClN0JQk;LjeLClN0JQk;;9;18-11-2019
Otys (NL);https://www.youtube.com/watch?v=QXk1CaDo4Uc;QXk1CaDo4Uc;;8;16-12-2019
World of Draghan: Guitige Ouwe Draakjes (NL);https://www.youtube.com/watch?v=nVYzHIxsSTg;nVYzHIxsSTg;;8;14-12-2019
Vegas Slot Machine 1973 (NL);https://www.youtube.com/watch?v=MchhkKvjvP4;MchhkKvjvP4;;8;04-12-2019
Vegas Slot Machine 1973 (EN);https://www.youtube.com/watch?v=czw4ZHwL-uM;czw4ZHwL-uM;;;04-12-2019
1655: Habemus Papam (NL);https://www.youtube.com/watch?v=Yep3fuwFcIs;Yep3fuwFcIs;;5;12-12-2019
Getaway Driver (NL);https://www.youtube.com/watch?v=a0lk1MH68Lc;a0lk1MH68Lc;;7;12-12-2019
Undo: Verander het Lot (NL);https://www.youtube.com/watch?v=F4TWM18vJeI;F4TWM18vJeI;;;12-12-2019
Expeditie Robinson: De eilandraad (NL);https://www.youtube.com/watch?v=Za-p_7Aw2DQ;Za-p_7Aw2DQ;;;12-12-2019
Copenhagen: Roll & Write (NL);https://www.youtube.com/watch?v=E3ETcF9bUIA;E3ETcF9bUIA;;7;04-12-2019
"Nox' Spellenzolder ""2 Speler"" Top 5 - 2019";https://www.youtube.com/watch?v=Dyhpj7S7rgY;Dyhpj7S7rgY;;9;30-11-2019
Nox' Spellenzolder Top 10 - 2019;https://www.youtube.com/watch?v=yvjA2vVsvkk;yvjA2vVsvkk;;9;30-11-2019
Maya (NL);https://www.youtube.com/watch?v=Vymp0XnTCpk;Vymp0XnTCpk;;8;18-11-2019
Secret Hitler (NL);https://www.youtube.com/watch?v=l-W7xUrbATM;l-W7xUrbATM;;2;13-11-2019
You've Got Crabs (NL);https://www.youtube.com/watch?v=NamTBaGRVuo;NamTBaGRVuo;;6;13-11-2019
Nederlandse Spellenprijs Uitreiking 2019;https://www.youtube.com/watch?v=bg8ry5Clhsg;bg8ry5Clhsg;;;13-11-2019
Dominion: Nocturne (NL);https://www.youtube.com/watch?v=AF-DS1b0Rdc;AF-DS1b0Rdc;;5;06-11-2019
Adventure Games: Het Gevang & Monochrome Inc. (NL);https://www.youtube.com/watch?v=hImpp9MV9iI;hImpp9MV9iI;5;10;06-11-2019
Het Jachtseizoen (NL);https://www.youtube.com/watch?v=4uuuuFdHfec;4uuuuFdHfec;;8;06-11-2019
Ka Pai (NL);https://www.youtube.com/watch?v=rGzzB6O9aJI;rGzzB6O9aJI;;6;06-11-2019
Dinosaur Tea Party (NL);https://www.youtube.com/watch?v=V9wqJ-RoBpY;V9wqJ-RoBpY;;7;04-11-2019
Harry Potter: Hogwarts Battle (NL);https://www.youtube.com/watch?v=QnhvBdh-uWs;QnhvBdh-uWs;;;04-11-2019
Dominion: De Donkere Middeleeuwen (NL);https://www.youtube.com/watch?v=MzrUsUlYYWg;MzrUsUlYYWg;;6;03-11-2019
Dominion: Hijs de Zeilen (NL);https://www.youtube.com/watch?v=dSAdhod8gEA;dSAdhod8gEA;;8;03-11-2019
Mississippi Queen (NL);https://www.youtube.com/watch?v=JtBaSuvcX6E;JtBaSuvcX6E;;7;03-11-2019
Penoza (NL);https://www.youtube.com/watch?v=fNLGVuNiPgA;fNLGVuNiPgA;;6;03-11-2019
Dice of Crowns (NL);https://www.youtube.com/watch?v=5p0qZGtX0aI;5p0qZGtX0aI;;8;03-11-2019
Titans (NL);https://www.youtube.com/watch?v=YsD_xF7SKOM;YsD_xF7SKOM;;8;23-10-2019
Leeuwentoren (NL);https://www.youtube.com/watch?v=CUFbfE6iWMw;CUFbfE6iWMw;;8;02-11-2019
Dwarves in Trouble (NL);https://www.youtube.com/watch?v=CxXHkyirJyc;CxXHkyirJyc;;2;02-11-2019
Trails of Tucana (NL);https://www.youtube.com/watch?v=_hTJkSCSNFM;_hTJkSCSNFM;;;02-11-2019
Box of Holding (NL);https://www.youtube.com/watch?v=Kn75Rw0mv1M;Kn75Rw0mv1M;;8;20-10-2019
Art Collector release @ Kröller Müller;https://www.youtube.com/watch?v=iANHfpWTkVs;iANHfpWTkVs;;;23-10-2019
Justinianus (NL);https://www.youtube.com/watch?v=UICGrEK-VYk;UICGrEK-VYk;;6;22-10-2019
Century: Oosterse Rijkdom (NL);https://www.youtube.com/watch?v=CDG4ZOHE7MM;CDG4ZOHE7MM;;6;22-10-2019
Het Duel II: Round 3 - DungeonQuest;https://www.youtube.com/watch?v=-UQo1q2elVA;-UQo1q2elVA;;5;22-10-2019
Imhotep: Het Duel (NL);https://www.youtube.com/watch?v=B3aGonfn8jw;B3aGonfn8jw;;7;21-10-2019
Stew (NL);https://www.youtube.com/watch?v=WEKVXaRckbE;WEKVXaRckbE;;6;20-10-2019
Kheops (NL);https://www.youtube.com/watch?v=yIlMMBFYJes;yIlMMBFYJes;;7;20-10-2019
ZooMemo (NL) - Spellenzolder Welpjes;https://www.youtube.com/watch?v=UmhMqkwp_Zs;UmhMqkwp_Zs;;7;20-10-2019
Sprawlopolis (NL);https://www.youtube.com/watch?v=-CybxVdK0D8;-CybxVdK0D8;;7;19-10-2019
Box of Holding (EN);https://www.youtube.com/watch?v=xP8zl0WHhBk;xP8zl0WHhBk;;;18-10-2019
Traiectum (NL);https://www.youtube.com/watch?v=XjiFpKTb8AU;XjiFpKTb8AU;;7;16-10-2019
Stof Happen (NL);https://www.youtube.com/watch?v=4ellbqETjGc;4ellbqETjGc;;;15-10-2019
Jetpack Joyride (NL);https://www.youtube.com/watch?v=rZIw00imeQI;rZIw00imeQI;;7;10-10-2019
Welcome to... Zombie invasie & De ijscokar (NL);https://www.youtube.com/watch?v=uI2DJGSlchE;uI2DJGSlchE;;7;09-10-2019
Trans Europa & Trans Amerika (NL);https://www.youtube.com/watch?v=3bJREfbnggc;3bJREfbnggc;;7;09-10-2019
Neon Party (NL);https://www.youtube.com/watch?v=3ggdq0lsdtY;3ggdq0lsdtY;;7;09-10-2019
Circle the Wagons (NL);https://www.youtube.com/watch?v=NKyUTL74Wn4;NKyUTL74Wn4;;8;09-10-2019
Spellenfestival Genk 2019;https://www.youtube.com/watch?v=X4z_-i71Yk4;X4z_-i71Yk4;;;07-10-2019
De Taveernen van de Oude Stad (NL);https://www.youtube.com/watch?v=XW8htwDgLiU;XW8htwDgLiU;;9;02-10-2019
Nagaraja (NL);https://www.youtube.com/watch?v=GsJGsH_RLg0;GsJGsH_RLg0;;6;02-10-2019
Nederlandse Spellenprijs Nominatie 2019: Welcome to...;https://www.youtube.com/watch?v=MJvMaFsT0w4;MJvMaFsT0w4;;6;25-09-2019
Nederlandse Spellenprijs Nominatie 2019: De Kwakzalvers van Kakelenburg;https://www.youtube.com/watch?v=SS7IkeiUpE0;SS7IkeiUpE0;;;25-09-2019
Nederlandse Spellenprijs Nominatie 2019: Gentes;https://www.youtube.com/watch?v=v4cVAiANkhs;v4cVAiANkhs;;;25-09-2019
Nederlandse Spellenprijs Nominatie 2019: Wingspan;https://www.youtube.com/watch?v=erifAUrIl94;erifAUrIl94;;;25-09-2019
Nederlandse Spellenprijs Nominatie 2019: Clever;https://www.youtube.com/watch?v=Wo5FlHopsvE;Wo5FlHopsvE;;6;25-09-2019
Nederlandse Spellenprijs Nominatie 2019: Rovers van de Noordzee;https://www.youtube.com/watch?v=LqB66UVK8rc;LqB66UVK8rc;;;25-09-2019
De Schatzoekers Van De Kuala Archipel (NL);https://www.youtube.com/watch?v=fqhdZywGqoY;fqhdZywGqoY;;8;23-09-2019
Mandala (NL);https://www.youtube.com/watch?v=FdD4Vh-MwlU;FdD4Vh-MwlU;;8;13-09-2019
Coimbra (NL);https://www.youtube.com/watch?v=PCpA4j7rc9I;PCpA4j7rc9I;;8;08-09-2019
Red Peak (NL);https://www.youtube.com/watch?v=RbRv1J1bWbQ;RbRv1J1bWbQ;;8;08-09-2019
Schotten Totten (NL);https://www.youtube.com/watch?v=ROxGiRQKVNY;ROxGiRQKVNY;;8;07-09-2019
Misdirection (NL);https://www.youtube.com/watch?v=aAfctHBXVcw;aAfctHBXVcw;;2;07-09-2019
The Awful Orphanage (NL);https://www.youtube.com/watch?v=NQccsRA_vwo;NQccsRA_vwo;;7;07-09-2019
Star Wars Armada: Super Star Destroyer (NL);https://www.youtube.com/watch?v=fDiCnbDd6Tg;fDiCnbDd6Tg;;10;02-09-2019
Catan: De Legende van de Veroveraars (NL);https://www.youtube.com/watch?v=VBJ0l6zBj1o;VBJ0l6zBj1o;;7;31-08-2019
Lost Cities: Rivalen (NL);https://www.youtube.com/watch?v=LcNCdBF8Ooo;LcNCdBF8Ooo;;2;30-08-2019
De Weerwolven van Wakkerdam: Alle Karakters (NL);https://www.youtube.com/watch?v=AjMsrWGKPGI;AjMsrWGKPGI;;8;29-08-2019
Het Duel II - Ronde 2: Roll Player (NL);https://www.youtube.com/watch?v=it6ArSt-DKE;it6ArSt-DKE;;8;29-08-2019
Riksja Race - Uitleg (NL);https://www.youtube.com/watch?v=QTbHvGIKPlI;QTbHvGIKPlI;;2;18-08-2019
League of Six (NL);https://www.youtube.com/watch?v=zT5tMDOskWA;zT5tMDOskWA;;7;25-08-2019
Secrets of the Lost Tomb (NL);https://www.youtube.com/watch?v=4V5fdLmXFaw;4V5fdLmXFaw;;6;24-08-2019
Teotihuacan: Stad der Goden (NL);https://www.youtube.com/watch?v=TAA-k4XDNQ4;TAA-k4XDNQ4;;8;24-08-2019
Stieren Versieren (NL);https://www.youtube.com/watch?v=J3BPz0ADLPw;J3BPz0ADLPw;;;22-08-2019
Jambo Uitbreidingen (NL);https://www.youtube.com/watch?v=yMjNYdt0OpU;yMjNYdt0OpU;;;22-08-2019
The Snitch (NL);https://www.youtube.com/watch?v=0hhT-_Sn8JY;0hhT-_Sn8JY;;7;20-08-2019
Bunny Kingdom In the Sky (NL);https://www.youtube.com/watch?v=IsxvxQ2Km_8;IsxvxQ2Km_8;;8;18-08-2019
Gingerbread House (NL);https://www.youtube.com/watch?v=uLxx8O51nrU;uLxx8O51nrU;;6;17-08-2019
Nox speelt... Crown of Emara (NL);https://www.youtube.com/watch?v=tDHnXi0iexU;tDHnXi0iexU;;2;17-08-2019
The Lord of the Rings: Journeys in Middle Earth (NL);https://www.youtube.com/watch?v=WsS0D6E_Bcc;WsS0D6E_Bcc;;9;14-08-2019
Dice Settlers (NL);https://www.youtube.com/watch?v=vcVJn3LE5Ug;vcVJn3LE5Ug;;8;12-08-2019
4 Gods (NL);https://www.youtube.com/watch?v=jPZ29KrPmGc;jPZ29KrPmGc;;7;09-08-2019
Terror Below (NL);https://www.youtube.com/watch?v=PmfSDT8JXHU;PmfSDT8JXHU;;;08-08-2019
Kero (NL);https://www.youtube.com/watch?v=RtcbDEnoNgw;RtcbDEnoNgw;;8;08-08-2019
Pandemic: Rapid Response (NL);https://www.youtube.com/watch?v=kkJij6ZC8BU;kkJij6ZC8BU;;;07-08-2019
Azul: De Ramen van Sintra (NL);https://www.youtube.com/watch?v=ylau70w-4WM;ylau70w-4WM;;8;07-08-2019
Free Market (EN);https://www.youtube.com/watch?v=DoKYyCpfhns;DoKYyCpfhns;;;02-08-2019
Free Market (NL);https://www.youtube.com/watch?v=z0HhIc_lHec;z0HhIc_lHec;;8;04-08-2019
Tan Tan Caravan (NL);https://www.youtube.com/watch?v=lDTUF6nHTAs;lDTUF6nHTAs;;6;04-08-2019
3 Laws of Robotics (NL);https://www.youtube.com/watch?v=uMYchb_8bfM;uMYchb_8bfM;;8;02-08-2019
Wander: The Cult of Barnacle Bay (NL);https://www.youtube.com/watch?v=fERjWNEZrrg;fERjWNEZrrg;;9;29-07-2019
Chakra (NL);https://www.youtube.com/watch?v=_83vQ5Ot5HA;_83vQ5Ot5HA;;7;28-07-2019
Dragon Market (NL);https://www.youtube.com/watch?v=BhToSdXvKBM;BhToSdXvKBM;;7;27-07-2019
Lost Cities: Het Bordspel (NL);https://www.youtube.com/watch?v=Q4TcOUo7bWk;Q4TcOUo7bWk;;8;26-07-2019
Dragon's Cave (NL);https://www.youtube.com/watch?v=yjFDIy44yIQ;yjFDIy44yIQ;;7;25-07-2019
Commotie in het Museum (NL);https://www.youtube.com/watch?v=m-e5gPUFj2I;m-e5gPUFj2I;;6;24-07-2019
Nox speelt... L.A.M.A.;https://www.youtube.com/watch?v=olS47O5ISAU;olS47O5ISAU;;;20-07-2019
De Spellenbende bestaat 10 jaar!;https://www.youtube.com/watch?v=ClQqUnXbldU;ClQqUnXbldU;;;16-07-2019
Vast: The Crystal Caverns (NL);https://www.youtube.com/watch?v=j76D51jRtmo;j76D51jRtmo;;5;14-07-2019
De Legenden van Andor: De Verloren Legenden (NL);https://www.youtube.com/watch?v=E6YajuULK9g;E6YajuULK9g;;3;12-07-2019
De Legenden van Andor: Donkere Helden (NL);https://www.youtube.com/watch?v=diMCoiFfoPU;diMCoiFfoPU;;8;12-07-2019
Guardians of Legends (NL);https://www.youtube.com/watch?v=46yaIfDeVRU;46yaIfDeVRU;;;10-07-2019
L.A.M.A. (NL);https://www.youtube.com/watch?v=r9uAuj-4XL4;r9uAuj-4XL4;;9;10-07-2019
Nox speelt... Yogi van 999 Games;https://www.youtube.com/watch?v=OltB9oJ0kY4;OltB9oJ0kY4;;;07-07-2019
Star Wars: Outer Rim (NL);https://www.youtube.com/watch?v=r8orWzOdARs;r8orWzOdARs;;6;07-07-2019
Kemet: Seth (NL);https://www.youtube.com/watch?v=J5KcI8y4TP0;J5KcI8y4TP0;;9;02-07-2019
Berenpark: De Grizzly's zijn Los! (NL);https://www.youtube.com/watch?v=3O3ZTyrPDNQ;3O3ZTyrPDNQ;;2;02-07-2019
Santa Maria: American Kingdoms (NL);https://www.youtube.com/watch?v=hMSh_vjzrHU;hMSh_vjzrHU;;8;02-07-2019
Santa Maria (NL);https://www.youtube.com/watch?v=rTazXbyaT1M;rTazXbyaT1M;;;01-07-2019
Blue Lagoon (NL);https://www.youtube.com/watch?v=D0ELrOxVqzA;D0ELrOxVqzA;;8;28-06-2019
Shipwrights of the North Sea (NL);https://www.youtube.com/watch?v=TGdcUS42l8g;TGdcUS42l8g;;;28-06-2019
Virus! (NL);https://www.youtube.com/watch?v=tk-X1YbsY9w;tk-X1YbsY9w;;5;28-06-2019
Rollecate (NL);https://www.youtube.com/watch?v=xO62-8VpTdw;xO62-8VpTdw;;;25-06-2019
Nox speelt... De Taveernen van de Oude Stad;https://www.youtube.com/watch?v=SGxJUS0ec4M;SGxJUS0ec4M;;5;17-06-2019
Boogie Beasts (NL);https://www.youtube.com/watch?v=4Yv_YT2Xjic;4Yv_YT2Xjic;;6;11-06-2019
Portal: Board Games that tell Stories (NL);https://www.youtube.com/watch?v=DCysqJ53RVs;DCysqJ53RVs;;;11-06-2019
Lucky's Misadventures (NL);https://www.youtube.com/watch?v=6dU3IIjOMzA;6dU3IIjOMzA;;6;09-06-2019
AnimeCon 2019 Teaser;https://www.youtube.com/watch?v=gsdln3oobNI;gsdln3oobNI;;;07-06-2019
Heaven and Ale (NL);https://www.youtube.com/watch?v=KE3zh89a8Nk;KE3zh89a8Nk;;;07-06-2019
Villainous (NL);https://www.youtube.com/watch?v=JHCc9QCGhXU;JHCc9QCGhXU;;3;06-06-2019
Shadows Amsterdam (NL);https://www.youtube.com/watch?v=mY6oR24XL-Y;mY6oR24XL-Y;;;06-06-2019
Piepmatz: Little Songbirds (NL);https://www.youtube.com/watch?v=3TbVDE3e938;3TbVDE3e938;;4;06-06-2019
Holmes' Horror Hotel (EN);https://www.youtube.com/watch?v=69xuMReti20;69xuMReti20;;;31-05-2019
Holmes' Horror Hotel (NL);https://www.youtube.com/watch?v=xI6MDjGc6Lc;xI6MDjGc6Lc;;2;31-05-2019
Tokyo Highway (NL);https://www.youtube.com/watch?v=U7UV06NUUy4;U7UV06NUUy4;;;31-05-2019
BARPIG: After Hours (NL);https://www.youtube.com/watch?v=CDdk6IZhVyU;CDdk6IZhVyU;;8;06-05-2019
BARPIG: After Hours (EN);https://www.youtube.com/watch?v=SNBdQ_iRV48;SNBdQ_iRV48;;;07-05-2019
The Prodigals Club (NL);https://www.youtube.com/watch?v=-0MY9wQgP5k;-0MY9wQgP5k;;3;29-05-2019
Het Duel II: Round 1 - Fireball Island;https://www.youtube.com/watch?v=L48uid-e7Bw;L48uid-e7Bw;;8;29-05-2019
Kwakzalvers van Kakelenburg: De Kruidenheksen (NL);https://www.youtube.com/watch?v=prv6BKVuUvc;prv6BKVuUvc;;7;28-05-2019
Copenhagen (NL);https://www.youtube.com/watch?v=39BsIX0SU6k;39BsIX0SU6k;;7;27-05-2019
Klus Geklaard! (NL);https://www.youtube.com/watch?v=PZkz9k0PHHw;PZkz9k0PHHw;;3;25-05-2019
Nyctophobia (NL);https://www.youtube.com/watch?v=SL0bPwvCtkg;SL0bPwvCtkg;;8;24-05-2019
Welcome to... (NL);https://www.youtube.com/watch?v=sa2MJdF7xJg;sa2MJdF7xJg;;3;21-05-2019
Cheeky Monkey (NL);https://www.youtube.com/watch?v=NgImflYR2Sc;NgImflYR2Sc;;7;17-05-2019
Tenjo (NL);https://www.youtube.com/watch?v=TA-pU2rMcwM;TA-pU2rMcwM;;5;17-05-2019
The Big Score (NL);https://www.youtube.com/watch?v=e4PeQqcWTcw;e4PeQqcWTcw;;2;11-05-2019
Fruit Ninja (NL);https://www.youtube.com/watch?v=Z1gq1zYYChQ;Z1gq1zYYChQ;;;11-05-2019
Kahuna (NL);https://www.youtube.com/watch?v=N6fuYUzrhmM;N6fuYUzrhmM;;8;11-05-2019
Ohanami (NL);https://www.youtube.com/watch?v=gLUoh4fNxSQ;gLUoh4fNxSQ;;8;08-05-2019
Catan: De Opkomst van de Inca's (NL);https://www.youtube.com/watch?v=CL6OXayyIF4;CL6OXayyIF4;;6;07-05-2019
Heroes of Terrinoth (NL);https://www.youtube.com/watch?v=JAVBjDG_zt8;JAVBjDG_zt8;;8;07-05-2019
Escape Tales: Het Ritueel (NL);https://www.youtube.com/watch?v=k9Uu2xFk8mc;k9Uu2xFk8mc;;;06-05-2019
Darwin's Choice (NL);https://www.youtube.com/watch?v=qBLVOp1N3Vw;qBLVOp1N3Vw;;7;06-05-2019
Railroad Ink (NL);https://www.youtube.com/watch?v=oJBi82q3nDQ;oJBi82q3nDQ;;;05-05-2019
Corinth (NL);https://www.youtube.com/watch?v=yUtlEDoYX9k;yUtlEDoYX9k;;8;03-05-2019
Wizards of Roygbiv (NL);https://www.youtube.com/watch?v=hU5DdxzT4-A;hU5DdxzT4-A;;6;02-05-2019
Imhotep: Een Nieuwe Dynastie (NL);https://www.youtube.com/watch?v=S7r8Baa2pFg;S7r8Baa2pFg;;8;28-04-2019
Everdell (NL);https://www.youtube.com/watch?v=IIReUs09xaI;IIReUs09xaI;;7;26-04-2019
Vampire Queen (NL);https://www.youtube.com/watch?v=o6lScuvFvmo;o6lScuvFvmo;;5;26-04-2019
Dice Throne: Tactician vs Huntress (NL);https://www.youtube.com/watch?v=m-3bBIp_ZlA;m-3bBIp_ZlA;;;25-04-2019
Hadara (NL);https://www.youtube.com/watch?v=dX-hDPWtkA4;dX-hDPWtkA4;;7;24-04-2019
Kingdom Run (NL) - Spellenzolder Welpjes;https://www.youtube.com/watch?v=XXo48OpzaJE;XXo48OpzaJE;;;23-04-2019
Feuville (NL);https://www.youtube.com/watch?v=LqrMXNCUJ8E;LqrMXNCUJ8E;;;23-04-2019
The Dutch East Indies: Adventures on the High Seas (NL);https://www.youtube.com/watch?v=m9a70fJ73I8;m9a70fJ73I8;;7;01-03-2019
Tales of Glory (NL);https://www.youtube.com/watch?v=79SCTUrBSBo;79SCTUrBSBo;;2;23-04-2019
Monster Slaughter (NL);https://www.youtube.com/watch?v=lEjplj6_KJg;lEjplj6_KJg;;6;20-04-2019
Halls of Horror (NL);https://www.youtube.com/watch?v=qn6iINPhVaY;qn6iINPhVaY;;7;16-04-2019
Adrenaline: Team Play DLC (NL);https://www.youtube.com/watch?v=2vsG52NqcBY;2vsG52NqcBY;;6;16-04-2019
Festo! (NL);https://www.youtube.com/watch?v=ux4yQwU8urE;ux4yQwU8urE;;4;16-04-2019
Game of Thrones 2nd Edition - Mother of Dragons (NL);https://www.youtube.com/watch?v=0cnHDatkHO0;0cnHDatkHO0;;8;15-04-2019
